movie_id;company_id;company_name
146;12205;EDKO Film
146;20289;Asia Union Film & Entertainment Ltd.
146;20290;United China Vision
146;20291;Zoom Hunt International Productions Company Ltd.
146030;6147;Tallinnfilm
146198;9015;Worldview Entertainment
146198;30420;Anonymous Content
146198;73493;MadRiver Pictures
146198;78595;Sierra Pictures
146198;78596;Surefire Capital
146198;9015;Worldview Entertainment
146198;30420;Anonymous Content
146198;73493;MadRiver Pictures
146198;78595;Sierra Pictures
146198;78596;Surefire Capital
146216;429;DC Comics
146216;435;Di Bonaventura Pictures
146216;491;Summit Entertainment
146216;9993;DC Entertainment
146238;215;Double Feature Films
146238;508;Regency Enterprises
146238;562;Appian Way
146238;7420;Stone Village Pictures
146238;10104;New Regency Pictures
146301;4;Paramount Pictures
146301;3172;Blumhouse Productions
146313;11624;Visualeyes Productions
146313;42002;Velvet Spoon Productions
146380;34145;Middle Child Productions
146404;3324;British Broadcasting Corporation (BBC)
146404;11808;Whitby Davison Productions Ltd.
146414;27593;Lenfilm Studio
146449;3245;First National Pictures
146712;16441;Pacific Bay Entertainment Canada
146712;16442;Pacific Bay Entertainment
146724;26324;Next Entertainment World
146730;16874;Laugh-O-Gram Films
146916;33;Universal Pictures
146926;7954;Filmwerks
146946;3084;Vallelonga Productions
146946;21729;Black Elk Mountan Prods LLC
146946;21730;Enlightenment Films
147;53;Les Films du Carrosse
147;10897;Sédif Productions
147;10932;The Criterion Collection
147106;5;Columbia Pictures
147106;893;Stanley Kramer Productions
147276;6805;Epix
147441;1645;Scott Free Productions
147441;7076;Chernin Entertainment
147441;20656;Babieka
147441;52184;Volcano Films
147621;88955;Dansk Biograf Compagni
147692;10618;Filmstudio Bucuresti
147698;17281;Aparte Film
147726;4985;20th Century Pictures
147746;7159;Star-Film
147746;37046;Georges Méliès
147829;8411;Metro-Goldwyn-Mayer (MGM)
147843;8411;Metro-Goldwyn-Mayer (MGM)
1479;1597;DSM III
1479;6194;Warner Bros.
147903;441;Columbia Pictures Corporation
148;78;Hotshot Films
1480;10330;Universal International Pictures (UI)
148034;15165;Centar Film
148044;7448;Tobis Filmkunst
148284;7135;Sun Pictures
1483;69112;Theatre Of Material
148357;13133;Universal Film Manufacturing Company
148357;70274;Lois Weber Productions
148380;6377;Media Asia Films Ltd.
1484;1594;Pantera Film
148408;20091;RAI Radiotelevisione Italiana
148410;6194;Warner Bros.
148430;5120;Mosfilm
148478;71825;Lasihelmi Filmi
148482;2303;Villealfa Filmproduction Oy
1485;8411;Metro-Goldwyn-Mayer (MGM)
148622;5120;Mosfilm
148636;1765;Turner Pictures
148636;5173;Warner Bros. Home Video
148636;7258;Alliance
148652;63505;Bauman Entertainment
148675;306;Twentieth Century Fox Film Corporation
1487;5;Columbia Pictures
1487;497;Revolution Studios
1487;552;Dark Horse Entertainment
1487;840;Lawrence Gordon Productions
1487;21497;Starlite Films
1488;727;TV Productions LTD And Beijing Hop Culture Co
148811;79775;Vaughan Films
148857;2387;sabotage film GmbH
148857;4606;Zweites Deutsches Fernsehen (ZDF)
149;528;Bandai Visual Company
149;882;Toho Company
149;3363;Mainichi Broadcasting System (MBS)
149;6999;Kodansha
149;9155;Tokyo Movie Shinsha (TMS)
149;10919;TMS Entertainment
149;10920;Akira Committee Company Ltd.
149;10921;Sumitomo Corporation
149026;4;Paramount Pictures
149114;4928;Allied Artists Pictures
149150;91783;Sota Cinema Group
149170;5120;Mosfilm
149180;1465;Metheus Film
149180;1500;Copercines, Cooperativa Cinematográfica
1493;79;Village Roadshow Pictures
1493;97;Castle Rock Entertainment
1493;172;NPV Entertainment
1493;4258;Fortis Films
149320;1427;Commonwealth United Entertainment
149468;5120;Mosfilm
1495;264;Studio Babelsberg
1495;306;Twentieth Century Fox Film Corporation
1495;1645;Scott Free Productions
1495;4169;Kanzaman
1495;19477;Dune Films
1495;19478;BK
1495;19479;KOH
1495;19480;Reino del Cielo
1495;19482;Inside Track 3
1495;19483;Calle Cruzada
1496;33;Universal Pictures
1496;17823;Alive Films
1496;47030;Koppelmann/Bandier-Carnegie Pictures
1496;47031;Capella
1497;12;New Line Cinema
1497;2521;Golden Harvest Company
149723;3656;GAGA
149727;15406;Qartuli Pilmi
149786;9027;Hallmark Hall of Fame Productions
1498;12;New Line Cinema
1498;2521;Golden Harvest Company
149832;21978;Gorky Film Studios
1499;12;New Line Cinema
1499;969;Golden Harvest Pictures
1499;53677;Clearwater Holdings Limited
15;6;RKO Radio Pictures
15;11447;Mercury Productions
150;4;Paramount Pictures
150010;21978;Gorky Film Studios
150056;585;UFA Filmproduktion GmbH
150140;1957;Warner Bros. Television
150140;9027;Hallmark Hall of Fame Productions
150140;77320;garner-Duchow Productions
150202;12026;Gold Circle Films
150218;1958;Jonia Film
150230;7662;Epic Pictures Group
150338;441;Columbia Pictures Corporation
150338;41571;Pendulum Productions
150540;2;Walt Disney Pictures
150540;3;Pixar Animation Studios
150657;5225;Johnson Production Group
150657;12467;Nomadic Pictures
150778;4;Paramount Pictures
151431;659;London Film Productions
151509;83440;Relevant
151509;83441;Fuzzy Bunny Productions
151679;57288;Max L. Raab Productions
151687;8363;Euston Films
151687;8363;Euston Films
151743;4053;Enlight Pictures
151831;33;Universal Pictures
151911;60;United Artists
151911;10096;Walter Wanger Productions
151911;60;United Artists
151911;10096;Walter Wanger Productions
151923;6135;David Hannay Productions
151923;21318;Pro Filmworks
151933;17008;CC Capital Arts Entertainment SRL
151933;17009;Universal 1440 Entertainment
152;4;Paramount Pictures
152023;12500;Flatland Pictures
152206;10348;Republic Pictures (II)
152206;18880;Showtime Networks
1523;43;Fox Searchlight Pictures
1523;245;Cowboy Films
1523;284;DNA Films
1523;698;Scottish Screen
1523;2452;UK Film Council
1523;6705;Filmfour
1523;20369;Slate Films
1523;20370;Tatfilm
152599;770;Kingsgate Films
152599;9015;Worldview Entertainment
152601;6194;Warner Bros.
152601;13184;Annapurna Pictures
152603;140;Pandora Film
152603;4503;Neue Road Movies
152603;6187;ARD/Degeto Film GmbH
152603;11561;Recorded Picture Company (RPC)
152603;19244;Snow Wolf Produktion
152603;19245;Lago Film
152603;19246;Faliro House Productions
152737;16280;Jean Doumanian Productions
152737;22695;Smokehouse Pictures
152747;6742;Sudden Storm Productions
152747;7493;FilmNation Entertainment
152747;14580;Treehouse Pictures
152747;14861;Before the Door Pictures
152747;14862;Washington Square Films
152747;22146;Black Bear Pictures
152780;5162;Memento Films Production
152780;16804;France 3 Cinema
152912;12514;Slovenská filmová tvorba Koliba (SFT)
152912;55703;Wytwórnia Filmów Fabularnych (WFF) Wroclaw
153;70;American Zoetrope
153102;6529;Fox Television Studios
153102;6790;Discovery Channel
153118;17027;National Film Board of Canada (NFB)
153118;73930;Studio GDS
153158;5517;100 Bares
153158;11408;Ministerio de Cultura
153158;11427;Instituto de Crédito Oficial (ICO)
153158;21915;Televisión Federal (Telefe)
153158;22128;369 Productions
153158;22130;Catmandu Branded Entertainment
153158;22133;JEMPSA
153158;22134;Plural - Jempsa
153158;22135;Prana Animation Studios
153162;8411;Metro-Goldwyn-Mayer (MGM)
153228;6194;Warner Bros.
153228;48591;Joseph Bernhard Productions Inc.
153266;266;Agencja Produkcji Filmowej
153266;37659;HBO Polska
153266;67805;Vilm Production
153266;266;Agencja Produkcji Filmowej
153266;37659;HBO Polska
153266;67805;Vilm Production
1534;306;Twentieth Century Fox Film Corporation
1534;444;Dune Entertainment
1534;445;Major Studio Partners
1534;11317;Phoenix Pictures
153444;19072;Les Films Marcel Vandal et Charles Delac
153444;19072;Les Films Marcel Vandal et Charles Delac
1535;33;Universal Pictures
1535;656;Metropolitan Filmexport
1535;657;Toho-Towa
1535;780;Red Wagon Productions
1535;919;Beacon Communications
1535;7385;Kalima Productions GmbH & Co. KG
153518;5;Columbia Pictures
153518;18642;Rovio Entertainment
153518;30692;Sony Pictures Imageworks (SPI)
153518;50848;Rovio Mobile
153518;91920;Rovio Animation
153652;13665;Raymond Stross Productions
153652;20259;Buckman
1537;4;Paramount Pictures
153738;4592;Dark Sky Films
153738;12142;XYZ Films
153738;16538;Pellicola
153750;955;Nikkatsu
153750;3659;Django Film
153750;4641;Shochiku Company
1538;4;Paramount Pictures
1538;27;DreamWorks SKG
1538;11084;Parkes/MacDonald Productions
1538;11463;Edge City
153820;25206;La Sorcière Rouge
1539;725;Film 1
154073;306;Twentieth Century Fox Film Corporation
1541;841;Pathé Entertainment
1541;8411;Metro-Goldwyn-Mayer (MGM)
1541;21854;Star Partners III Ltd.
1542;306;Twentieth Century Fox Film Corporation
1542;7458;Cubicle Inc.
154226;23839;Creative Entertainment Group
154276;306;Twentieth Century Fox Film Corporation
154276;12590;International Productions
154276;12591;Angeles Entertainment Group
154276;12592;Inverness Productions
1544;288;BBC Films
1544;315;Filmstiftung Nordrhein-Westfalen
1544;1972;X-Filme Creative Pool
1544;2650;Ealing Studios
1544;2651;Fragile Films
1544;10146;Focus Features
1544;42272;RTL
1544;52728;Cougar Films Ltd.
1544;52729;Minotaur Film Partnership No. 3
154400;43;Fox Searchlight Pictures
154400;7076;Chernin Entertainment
154442;84456;Marui-Kobunsha Corporation
154582;21534;Kairos-Film
1546;58;Sony Pictures Classics
1546;12260;Bob Yari Productions
154622;10915;Turner Classic Movies (TCM)
1547;6194;Warner Bros.
1548;60;United Artists
1548;216;Jersey Films
1548;247;Granada Film Productions
1548;826;Capitol Films
1548;2130;Mr. Mudd Production
1549;6301;CinéCinéma
1549;23433;Noé Productions
1549;26466;Lola Films
155;429;DC Comics
155;923;Legendary Pictures
155;6194;Warner Bros.
155;9993;DC Entertainment
155;9996;Syncopy
1550;728;Kalkaska Productions
1550;26468;IFC Productions
155084;6018;Sahamongkol Film International
155084;7405;Dimension Films
155084;7437;IM Global
155084;7625;Automatik Entertainment
155084;20671;Radius-TWC
155084;26470;Little Magic Films
155096;684;Kim Ki-Duk Film
1551;441;Columbia Pictures Corporation
1551;5738;Stonebridge Entertainment
1552;23;Imagine Entertainment
1552;33;Universal Pictures
155288;54275;Mirror Maze
1553;729;Why Not Productions
1554;3492;Island Pictures
1554;10932;The Criterion Collection
1554;21612;Black Snake
1554;42043;Grokenberger Film Produktion
1555;732;Mate Producciones S.A.
155597;8930;Euro International Film (EIA)
155605;5070;Shôchiku Eiga
155685;306;Twentieth Century Fox Film Corporation
155685;11735;Robert E. Kent Productions
1557;161;Claussen + Wöbke Filmproduktion GmbH
155796;86188;Gafer Producciones
155890;15037;Albertine Production
1559;1627;Maran Film
1559;1628;V.M. Productions
155956;1477;Franco London Films
155956;52852;Produzioni Cinematografiche Associate
1561;6116;Argos Films
1561;14680;Parc Film
156141;5120;Mosfilm
156145;819;Mars Films
1562;284;DNA Films
1562;359;Figment Films
1562;785;Sociedad General de Cine S.A.
1562;2452;UK Film Council
1562;2890;Fox Atomic
1562;10890;Koan Films
1563;6116;Argos Films
156317;3245;First National Pictures
156317;9329;The Vitaphone Corporation
156547;1429;Italian International Film
156597;805;Serendipity Point Films
156597;24630;Citizen Jones
1566;1626;Fono Film
156603;4395;Monogram Pictures
156643;4053;Enlight Pictures
156643;17820;Mega-Vision Pictures (MVP)
1567;104;Canal Plus
1567;1157;Les Cinémas de la Zone
1567;1158;Love Streams Productions
156708;25844;72 Productions
157;4;Paramount Pictures
1571;289;Ingenious Film Partners
1571;306;Twentieth Century Fox Film Corporation
1571;444;Dune Entertainment
1571;890;Cheyenne Enterprises
1571;11845;Wintergreen Productions
157174;9266;American International Pictures (AIP)
157174;12692;Gallus Films
157174;12693;Les Films Agiman
1572;306;Twentieth Century Fox Film Corporation
1572;1504;Cinergi Pictures Entertainment
1573;306;Twentieth Century Fox Film Corporation
1573;1073;Gordon Company
1573;1885;Silver Pictures
157336;4;Paramount Pictures
157336;923;Legendary Pictures
157336;6194;Warner Bros.
157336;9996;Syncopy
157336;13769;Lynda Obst Productions
157350;491;Summit Entertainment
157350;14440;Red Wagon Entertainment
157375;22822;La Pistola
157375;22823;Attic Light Films
1574;14;Miramax Films
1574;734;Producers Circle
1574;8797;Storyline Entertainment
157544;126;Lakeshore Entertainment
157544;1632;Lionsgate
157544;20851;H2F Entertainment
157544;58399;Pantelion Films
1577;248;Impact Pictures
1577;53530;Constantin Film Ltd.
157787;6896;EuropaCorp
1578;60;United Artists
157823;1976;Film Science
157823;26952;Maybach Film Productions
157823;30666;RT Features
157823;30667;Tipping Point Productions
157825;729;Why Not Productions
157825;856;Wild Bunch
157825;1474;Desperate Pictures
157825;15433;Orange Studios
157827;2783;Motlys
157827;6916;Arte France Cinéma
157827;26995;Animal Kingdom
157829;738;Myriad Pictures
157829;2372;Unison Films
157829;10425;Kim and Jim Productions
157829;14036;Division Films
157829;14037;Dreambridge Films
157837;7281;British Film Institute (BFI)
157841;7286;Epithète Films
157841;10246;Cross Creek Pictures
157841;12000;Tapioca Films
157843;6692;Benaroya Pictures
157843;51864;H Films
157843;58092;Raslan Company of America
157845;6237;Porchlight Films
157845;7493;FilmNation Entertainment
157845;7584;Screen Australia
157845;10951;Screen NSW
157845;32299;Blue-Tongue Films
157845;32300;Lava Bear Films
157845;33905;South Australian Film Corporation, The
157845;41077;A24
157847;9015;Worldview Entertainment
157847;10989;Muskat Filmed Properties
157847;14037;Dreambridge Films
157847;20848;Rough House Pictures
157849;191;Senator Film Produktion
157849;1632;Lionsgate
157849;7493;FilmNation Entertainment
157849;9349;Film4
157849;13241;Demarest Films
157849;28275;The Ink Factory
157849;36615;Potboiler Productions
157849;36616;Amusement Park Films
157851;1905;Integral Film
157851;2844;Prospero Pictures
157851;8997;SBS Productions
157851;23514;Sentient Entertainment
1579;152;Icon Productions
1579;4564;Icon Entertainment International
1579;9195;Touchstone Pictures
158;7594;Touchstone
1580;1554;Transatlantic Pictures
1580;6194;Warner Bros.
1580;8411;Metro-Goldwyn-Mayer (MGM)
158011;559;TriStar Pictures
158011;10339;WWE Studios
158011;15462;Troika Pictures
158011;15463;Emergency Films
158011;15464;Apotheosis Media Group
158011;15465;Amasia Entertainment
158015;33;Universal Pictures
158015;729;Why Not Productions
158015;2481;Platinum Dunes
158015;3172;Blumhouse Productions
158015;18065;20th Century Fox Russia
158068;882;Toho Company
1581;5;Columbia Pictures
1581;33;Universal Pictures
1581;735;Waverly Films
1581;7295;Relativity Media
158113;6194;Warner Bros.
158262;37664;Belafonte Enterprises
1583;736;Little Shark Entertainment GmbH
1584;4;Paramount Pictures
1584;258;Scott Rudin Productions
1584;2348;Nickelodeon Movies
1584;8647;NEW Century
1584;21409;MFP Munich Film Partners GmbH & Company I. Produktions KG
1584;88628;Sor Productions
158426;5358;Canal+
158426;6877;Grive Productions
158426;6896;EuropaCorp
158439;6;RKO Radio Pictures
1585;6;RKO Radio Pictures
1585;11770;Liberty Films (II)
1587;4;Paramount Pictures
158711;4433;National Geographic Television
158743;49989;Computer Chess
1588;919;Beacon Communications
158811;6;RKO Radio Pictures
158852;2;Walt Disney Pictures
158852;20656;Babieka
158852;59778;A113
158884;4748;Oscilloscope Laboratories
1589;8719;Isle of Man Film Commission
1589;8934;Studio Hamburg WorldWide Pictures
158908;3356;State Street Pictures
158908;3766;iDeal Partners Film Fund
158908;13238;Unified Pictures
158908;19761;Floren Shieh Productions
158908;20313;Venture Forth
158908;41640;Archer Gray
158914;163;Revolution Films
158914;9210;Film Four International
158914;9987;Lipsync Productions
158914;13854;Baby Cow Films
158916;2526;Kickstart Productions
158916;5706;Mythic International Entertainment
158916;23607;Raindance Entertainment
158928;4343;Showtime Networks
158936;8924;RabbitBandini Productions
158968;42045;Sakhkinmretsvi
158990;318;CTB Film Company
158990;20856;Realitism Films
158990;20857;Rubber Films
158990;44486;Timwe
159;47;Constantin Film
159;99;Olga-Film GmbH (München)
1590;737;Sidney Kimmel Entertainment
1590;739;Anomaly Entertainment
159002;308;The Weinstein Company
159002;21864;Cine Mosaic
159002;26470;Little Magic Films
159002;95800;Ex Lion Tamer
159004;34484;Civic Bakery
159004;34485;Big Noise Films
159024;9015;Worldview Entertainment
159095;443;Big Talk Productions
159095;9349;Film4
159095;20664;Anton Capital Entertainment (ACE)
1591;740;MTM Cineteve
1591;1704;Bavaria Film
1591;5755;Constantin Film Produktion
1591;24212;Media Cooperation One
159109;12545;Also Known As Pictures
159109;12545;Also Known As Pictures
159117;15156;The Collective
159117;15157;Bloody Disgusting
159117;15158;8383 Productions
159117;15159;Snoot Entertainment
159117;15160;Haxan Films
159121;9;Gaumont
159121;79420;Légende Films (koprodukcja)
159121;79421;France 2 Cinéma (koprodukcja)
1592;4;Paramount Pictures
159211;2683;Rai Cinema
159211;17517;One More Pictures
159215;6194;Warner Bros.
159281;4268;Les Films du Griffon
159281;9248;Tigielle 33
1593;289;Ingenious Film Partners
1593;306;Twentieth Century Fox Film Corporation
1593;436;1492 Pictures
1593;2575;21 Laps Entertainment
159389;11061;Motion Picture Corporation of America (MPCA)
159389;11073;Sony Pictures Television
159389;12799;Silver Screen Pictures
159389;52429;Lasky Productions
1594;60;United Artists
1594;92221;Mirisch Films Limited
159403;881;Daiei Studios
159447;9340;Enjoy Movies
159469;6;RKO Radio Pictures
1595;741;Emotion Pictures
1595;742;Reverse Angle International
1595;26469;InDigEnt (Independent Digital Entertainment)
1596;1271;Pariah Entertainment Group
159638;16860;Hernany Perla Films
159638;16861;Flying Monkeys Entertainment
1597;27;DreamWorks SKG
1597;33;Universal Pictures
1597;11391;Tribeca Productions
1597;41248;Nancy Tenenbaum Films
159704;1242;Reteitalia
159704;8694;Silvio Berlusconi Communications
159727;632;British Lion Films
159727;1314;Hammer Film Productions
1598;33;Universal Pictures
1598;56;Amblin Entertainment
1598;691;Cappa Productions
1598;11391;Tribeca Productions
159942;2683;Rai Cinema
159942;14819;Asap films
159942;48664;SCCA / pro.ba
159942;49623;Vertigo/Emotionfilm
160;11793;Lumière
160118;13140;Parada Film
160118;13652;Hai Hui Entertainment
160124;7157;Koktebel Film Company
160128;23050;TVP Film & Multimedia
160139;680;Studio Hamburg Filmproduktion
160139;6663;C-Films AG
160139;6715;K5 International
160139;7237;Tele München Fernseh Produktionsgesellschaft (TMG)
160139;8683;Cinemate
160139;21917;Efish Entertainment
160139;23437;K5 Film
160139;24277;PalmStar Entertainment
160165;250;Canal+Polska
160165;11236;Zentropa International Poland
160165;15066;Shot - Szumowski
160265;82128;Filmkraft Productions Pvt. Ltd
160588;12966;Perdido Productions
160660;6194;Warner Bros.
160768;729;Why Not Productions
160768;9015;Worldview Entertainment
160768;15433;Orange Studios
160844;12855;Mitar Group
1609;248;Impact Pictures
1609;718;Arts Council of England
1609;1178;Pathé Pictures International
1609;5358;Canal+
1609;39735;Impact Film & TV
1609;66592;Sarah Radclyffe Productions Limited
161;79;Village Roadshow Pictures
161;129;Section Eight
161;172;NPV Entertainment
161;2596;Jerry Weintraub Productions
161;6194;Warner Bros.
161;24939;WV Films II
1610;1261;Scala Productions
1610;1508;Wildgaze Films
161024;7977;Rizoma Films
161024;12862;Film Suez
161024;7977;Rizoma Films
161024;12862;Film Suez
161056;235;Nordisk Film
161070;247;Granada Film Productions
161070;20928;Majestic Films International
161070;38178;Newcomm
161076;219;The Mirisch Corporation
161076;14983;DFI
161076;42407;TFT Productions
161080;1268;Focus Films
161080;2268;Isle of Man Film
161080;8719;Isle of Man Film Commission
161080;10351;IAC Film
1611;191;Senator Film Produktion
1611;736;Little Shark Entertainment GmbH
1611;1107;Seven Pictures
161143;521;DreamWorks Animation
161187;8142;Lane Street Pictures
161187;41510;Pictures from the Fringe
1613;246;Film Council
1613;803;Alliance Atlantis Communications
1613;1218;The Film Consortium
1613;1268;Focus Films
1613;1269;Momentum Films
1613;1270;National Lottery
1613;8582;Canadian Film or Video Production Tax Credit (CPTC)
1613;18620;Artists Production Group (APG)
1613;52619;Fifty First Films
161512;6194;Warner Bros.
161602;5579;Metro-Goldwyn-Mayer British Studios
161620;1957;Warner Bros. Television
161782;4881;Rapid Heart Pictures
161796;89953;Mascot Picture Corp.
162;306;Twentieth Century Fox Film Corporation
1620;306;Twentieth Century Fox Film Corporation
1620;444;Dune Entertainment
1620;867;Anka Film
1620;6896;EuropaCorp
1620;11746;Daybreak Productions
1620;11747;Prime Universe Productions
162056;15868;Medusa Distribuzione
162056;20091;RAI Radiotelevisione Italiana
1621;4;Paramount Pictures
1621;11142;Cinema Group Ventures
1622;744;Diaphana Films
162234;2511;Zero Film GmbH
162234;5032;Catpics Co Productions AG
162234;10565;Good Machine
162284;8411;Metro-Goldwyn-Mayer (MGM)
1623;306;Twentieth Century Fox Film Corporation
162320;745;Les Films de la Pléiade
162374;17469;Tu Vas Voir Productions
1624;23;Imagine Entertainment
1624;33;Universal Pictures
162458;77195;Elena Films
162512;28872;Climax Fables
162592;11862;Lumiere Film Company
1626;220;Pathé Consortium Cinéma
1626;745;Les Films de la Pléiade
1626;10932;The Criterion Collection
1628;53;Les Films du Carrosse
1628;22657;Sédif Productions (as S.E.D.I.F.)
162818;157;SVT Drama
162818;17593;Filmhuset AS
162818;92850;Channel One
162862;21;Metro-Goldwyn-Mayer
162864;62009;Viennale
162874;1442;Cosmopolitan Productions
162874;8411;Metro-Goldwyn-Mayer (MGM)
162928;8411;Metro-Goldwyn-Mayer (MGM)
162934;14585;Leucadia Film Corporation
163;79;Village Roadshow Pictures
163;129;Section Eight
163;2596;Jerry Weintraub Productions
163;6194;Warner Bros.
163;12202;WV Films III
1630;34;Sony Pictures
1631;243;CB Films
1631;18367;Centre National de la Cinématographie (CNC)
1631;18477;Les Films de la Boétie
1631;25899;Artédis
1632;41;Orion Pictures
163202;5551;Long Shong Pictures
163250;7671;Amblin Television
163250;10915;Turner Classic Movies (TCM)
1633;33;Universal Pictures
163312;38069;Legion Entertainment
163312;93126;Eureka Media
163312;38069;Legion Entertainment
163312;93126;Eureka Media
163376;11496;Jalem Productions
163428;29575;Uzbekfilm
1635;27;DreamWorks SKG
1635;6194;Warner Bros.
1635;11084;Parkes/MacDonald Productions
1636;306;Twentieth Century Fox Film Corporation
1636;508;Regency Enterprises
1636;73949;KirchMedia
163659;1719;Canana Films
163659;8861;Instituto Mexicano de Cinematografía (IMCINE)
163659;11785;Alcove Entertainment
1639;306;Twentieth Century Fox Film Corporation
1639;35304;Blue Tulip Productions
163907;2070;Rastar Pictures
164;4;Paramount Pictures
164;11355;Jurow-Shepherd
164013;1038;Bazelevs Production
1641;27;DreamWorks SKG
1641;1560;Roth-Arnold Productions
164123;4056;Hallmark Entertainment
164123;12959;Showtime Original Pictures for All Ages
1642;5;Columbia Pictures
164286;12972;The Sabi Company
1643;60;United Artists
1643;64;Les Productions Artistes Associés
1643;7508;Produzioni Europee Associati (PEA)
1644;306;Twentieth Century Fox Film Corporation
164443;9027;Hallmark Hall of Fame Productions
164443;9027;Hallmark Hall of Fame Productions
1645;508;Regency Enterprises
1645;6194;Warner Bros.
164558;5;Columbia Pictures
164558;34;Sony Pictures
1646;215;Double Feature Films
1646;216;Jersey Films
1646;20396;Kernos Filmproduktionsgesellschaft & Company
164687;5488;Fox Film Corporation
1647;58262;Birnbaum / Barber Productions
164777;1740;Les Films Copernic
1648;41;Orion Pictures
1649;41;Orion Pictures
1649;365;Nelson Entertainment
165;33;Universal Pictures
165;56;Amblin Entertainment
165;20448;U-Drive Productions
165027;8697;Salzgeber & Company Medien
1651;53;Les Films du Carrosse
1651;64;Les Productions Artistes Associés
1651;34403;Produzioni Associate Delphos
165159;641;Titanus
1652;191;Senator Film Produktion
1653;191;Senator Film Produktion
1653;316;Wildwood Enterprises
1653;1143;Sound for Film
1653;6638;Inca Films S.A.
1653;6705;Filmfour
1653;9962;BD Cine
1653;17469;Tu Vas Voir Productions
1653;19027;Sahara Films
1654;8411;Metro-Goldwyn-Mayer (MGM)
1654;14159;Seven Arts Pictures
1654;79298;MKH
165401;35930;Fidelity Productions
1656;56;Amblin Entertainment
1656;441;Columbia Pictures Corporation
165739;5218;Imprint Entertainment
165739;22506;Most Films
165739;22507;Extravaganza Entertainment
165739;22508;42 Films
166;9;Gaumont
166;7961;Gaumont International
166;28766;Production Marcel Dassault
1660;53;Les Films du Carrosse
1660;64;Les Productions Artistes Associés
166076;429;DC Comics
166076;2785;Warner Bros. Animation
166076;4811;Warner Premiere
166076;9993;DC Entertainment
1661;1972;X-Filme Creative Pool
166161;14217;Odyssee Pictures
1662;41;Orion Pictures
1662;364;The Rank Organisation
1662;761;Cinehaus
166207;8011;Producciones A.S.H. Films S.A.
166221;4063;Trimark Pictures
166221;10399;Cinetel Films
166221;37171;Yankee Entertainment Group
166271;856;Wild Bunch
166271;3388;The Movie Network (TMN)
166271;5106;Copperheart Entertainment
166271;8582;Canadian Film or Video Production Tax Credit (CPTC)
166271;11575;Movie Central
166271;19091;Government of Ontario: Ontario Film and Television Tax Credit Program
1665;7429;HBO Films
1665;11486;Picturehouse Entertainment
1665;13507;Pie Films Inc.
166560;8411;Metro-Goldwyn-Mayer (MGM)
166621;3245;First National Pictures
166643;5488;Fox Film Corporation
166677;6790;Discovery Channel
166747;33365;Mattel Playground Productions
166773;6964;ShowTime
166773;21256;LOL Comedy TV
166773;21684;LOLflix
166798;7059;Aurora Films
166798;17136;L.B.Films International
166874;28520;B.R. Films
166886;74959;Film Studio Tanka
166888;641;Titanus
166888;641;Titanus
1669;4;Paramount Pictures
1669;1693;Nina Saxon Film Design
1669;2767;Mace Neufeld Productions
167;763;Intermedia Films
167;840;Lawrence Gordon Productions
167;1178;Pathé Pictures International
167;19116;IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
167032;17009;Universal 1440 Entertainment
1673;441;Columbia Pictures Corporation
1673;16326;Ranown Pictures Corp.
167330;46;WDR
167364;6832;Pathé Productions
167424;1618;Komplizen Film
167424;10771;Alexander-Stern Productions
167424;52412;Coop99 Filmproduktion
1675;53;Les Films du Carrosse
1675;1650;PECF
1675;10460;Produzione Intercontinentale Cinematografica (PIC)
167556;6906;LMN Productions
1677;33;Universal Pictures
1677;2233;Bristol Bay Productions
1677;2234;Baldwin Entertainment Group
1677;8833;Anvil Films
167726;11792;Tre Vänner Produktion AB
1678;622;Toho Film (Eiga) Co. Ltd.
167810;2266;Bold Films
167810;2527;Marc Platt Productions
167810;12562;Phantasma
167858;1931;Filmové Studio Barrandov
167858;5120;Mosfilm
167858;7168;Romania Film
1679;882;Toho Company
167956;54957;Eskoria Films
167960;22500;Highland Film Group
168;4;Paramount Pictures
1680;882;Toho Company
1680;46976;RKO General Pictures
168022;328;TLA Releasing
168022;18262;Indie Melbourne Productions
168056;11792;Tre Vänner Produktion AB
168098;5113;120dB Films
168098;6692;Benaroya Pictures
168098;18950;The Genre Co.
168098;34380;Cargo Entertainment
168098;78555;International Film Trust
168112;5674;SF Film
1682;882;Toho Company
168210;13151;Headline Pictures
168210;13152;Nice Guy Productions
168210;13153;Sennet Entertainment
168228;21136;James B. Harris Productions
168228;21136;James B. Harris Productions
1683;79;Village Roadshow Pictures
1683;1786;Dark Castle Entertainment
1683;6194;Warner Bros.
1683;15763;Eyetronics
1683;19965;Chime Films
168300;4641;Shochiku Company
168320;76;Zentropa Entertainments
168320;13160;Severe Features
168408;306;Twentieth Century Fox Film Corporation
168408;641;Titanus
168408;12240;Galatea Film
168478;95341;Dago Productions
1685;306;Twentieth Century Fox Film Corporation
1685;12943;APJAC Productions
168530;33;Universal Pictures
168530;1309;Rainforest Films
168530;2780;Cube Vision
168530;7295;Relativity Media
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
