movie_id;genre_id;genre_name
127146;18;Drama
127186;18;Drama
1272;878;Science Fiction
1272;53;Thriller
127224;99;Documentary
127236;18;Drama
127236;10769;Foreign
1273;12;Adventure
1273;16;Animation
1273;35;Comedy
1273;10751;Family
127445;18;Drama
127585;28;Action
127585;12;Adventure
127585;14;Fantasy
127585;878;Science Fiction
127642;18;Drama
127642;27;Horror
127642;53;Thriller
127642;18;Drama
127642;27;Horror
127642;53;Thriller
1277;10749;Romance
1277;18;Drama
127728;18;Drama
1278;18;Drama
1278;10749;Romance
127867;35;Comedy
127867;14;Fantasy
127867;53;Thriller
1279;18;Drama
127987;28;Action
127987;18;Drama
127987;10769;Foreign
128;12;Adventure
128;14;Fantasy
128;16;Animation
1280;18;Drama
1280;10749;Romance
1280;80;Crime
128081;28;Action
128081;35;Comedy
128081;18;Drama
128089;18;Drama
1281;35;Comedy
128113;35;Comedy
128113;80;Crime
128113;10749;Romance
128149;18;Drama
128169;10769;Foreign
128169;35;Comedy
128169;10749;Romance
128177;18;Drama
1282;99;Documentary
128201;99;Documentary
128203;18;Drama
128203;35;Comedy
128209;18;Drama
128215;18;Drama
128237;18;Drama
128241;53;Thriller
128241;18;Drama
128241;80;Crime
1283;35;Comedy
1283;80;Crime
128395;18;Drama
1284;35;Comedy
1284;80;Crime
128437;37;Western
1285;35;Comedy
1285;80;Crime
128508;18;Drama
128564;35;Comedy
128598;37;Western
128598;28;Action
128598;27;Horror
128606;28;Action
128606;12;Adventure
128606;37;Western
128612;878;Science Fiction
128612;10749;Romance
128614;18;Drama
128634;878;Science Fiction
128634;18;Drama
128634;14;Fantasy
128679;10402;Music
128679;16;Animation
128766;99;Documentary
128842;80;Crime
128842;18;Drama
128846;9648;Mystery
128846;18;Drama
128846;36;History
128848;37;Western
128854;10751;Family
128854;12;Adventure
128854;28;Action
128854;18;Drama
128856;18;Drama
128856;28;Action
128856;53;Thriller
128856;10769;Foreign
128862;35;Comedy
128876;53;Thriller
128946;35;Comedy
128960;35;Comedy
128960;16;Animation
129;14;Fantasy
129;12;Adventure
129;16;Animation
129;10751;Family
129009;35;Comedy
129009;10749;Romance
129062;37;Western
129229;16;Animation
129237;18;Drama
129311;18;Drama
129311;53;Thriller
129311;80;Crime
129405;18;Drama
129405;36;History
129405;10752;War
129415;35;Comedy
129417;18;Drama
129432;35;Comedy
129432;10769;Foreign
129530;80;Crime
129820;18;Drama
129830;35;Comedy
129830;9648;Mystery
129847;37;Western
129851;37;Western
129933;18;Drama
129943;18;Drama
13;35;Comedy
13;18;Drama
13;10749;Romance
130150;18;Drama
130233;18;Drama
130233;10749;Romance
130267;53;Thriller
130267;28;Action
130267;80;Crime
130267;18;Drama
130275;35;Comedy
130275;18;Drama
130275;35;Comedy
130275;18;Drama
130296;80;Crime
130296;12;Adventure
130296;35;Comedy
130374;35;Comedy
130374;10749;Romance
130398;10749;Romance
130398;18;Drama
130398;10402;Music
130402;18;Drama
130424;10749;Romance
130452;35;Comedy
130452;10402;Music
130452;10749;Romance
130474;18;Drama
130492;80;Crime
130492;28;Action
130492;53;Thriller
130612;99;Documentary
130624;18;Drama
130638;99;Documentary
130694;35;Comedy
130694;18;Drama
130804;99;Documentary
130882;53;Thriller
130882;9648;Mystery
130900;10402;Music
130900;35;Comedy
131074;53;Thriller
131074;80;Crime
131074;18;Drama
131116;18;Drama
131172;35;Comedy
131433;12;Adventure
131433;16;Animation
131433;10749;Romance
131433;878;Science Fiction
131457;18;Drama
131457;10749;Romance
131478;10749;Romance
131478;18;Drama
131504;10749;Romance
131504;35;Comedy
131634;28;Action
131634;12;Adventure
131634;878;Science Fiction
131739;36;History
131739;10752;War
131914;9648;Mystery
131914;18;Drama
131914;27;Horror
131916;27;Horror
131932;35;Comedy
131940;10749;Romance
131940;18;Drama
131944;10749;Romance
131944;18;Drama
131966;18;Drama
131966;53;Thriller
131966;80;Crime
132;99;Documentary
132;10402;Music
132030;18;Drama
132064;27;Horror
132064;53;Thriller
132128;36;History
132128;99;Documentary
132128;10769;Foreign
132144;99;Documentary
132148;99;Documentary
132150;99;Documentary
132232;27;Horror
132236;53;Thriller
132298;16;Animation
132298;35;Comedy
132342;18;Drama
132342;36;History
132344;10749;Romance
132344;18;Drama
132379;878;Science Fiction
132379;14;Fantasy
132379;35;Comedy
132422;18;Drama
132422;28;Action
132422;35;Comedy
132551;18;Drama
132551;53;Thriller
132561;18;Drama
132561;18;Drama
132608;18;Drama
132608;35;Comedy
132654;18;Drama
132654;10749;Romance
132883;80;Crime
132883;18;Drama
132883;10402;Music
132883;10749;Romance
132894;10770;TV Movie
132894;12;Adventure
132894;14;Fantasy
132894;27;Horror
132912;99;Documentary
132936;28;Action
132936;35;Comedy
133;99;Documentary
133115;18;Drama
133115;35;Comedy
133115;10749;Romance
133119;18;Drama
133119;10749;Romance
133121;16;Animation
133123;18;Drama
133123;28;Action
133131;10751;Family
133131;16;Animation
133131;35;Comedy
133131;18;Drama
133137;27;Horror
133183;53;Thriller
133241;35;Comedy
133241;10749;Romance
133255;37;Western
133255;37;Western
133339;27;Horror
133339;878;Science Fiction
133365;18;Drama
133369;27;Horror
133369;53;Thriller
133373;18;Drama
133441;12;Adventure
133441;99;Documentary
133463;53;Thriller
133463;27;Horror
133463;35;Comedy
133469;18;Drama
133469;35;Comedy
133469;10749;Romance
133557;10770;TV Movie
133557;18;Drama
133569;18;Drama
133575;18;Drama
133575;10749;Romance
133643;18;Drama
133701;878;Science Fiction
133741;99;Documentary
133792;18;Drama
133879;28;Action
133879;80;Crime
133879;53;Thriller
133941;80;Crime
133964;18;Drama
134;28;Action
134;12;Adventure
134;35;Comedy
134126;18;Drama
134126;28;Action
134158;99;Documentary
134158;10402;Music
134168;18;Drama
134238;35;Comedy
134238;10749;Romance
134350;18;Drama
134350;28;Action
134350;35;Comedy
134360;16;Animation
134362;99;Documentary
134362;18;Drama
134366;27;Horror
134374;53;Thriller
134374;80;Crime
134374;28;Action
134409;99;Documentary
134409;99;Documentary
134411;53;Thriller
134411;18;Drama
134415;10751;Family
134427;18;Drama
134569;16;Animation
134569;10751;Family
134569;10769;Foreign
134597;27;Horror
134597;53;Thriller
134680;35;Comedy
134777;28;Action
134777;14;Fantasy
134777;9648;Mystery
134806;10770;TV Movie
134806;18;Drama
134806;37;Western
134806;10749;Romance
134812;53;Thriller
134812;27;Horror
134881;35;Comedy
134908;18;Drama
135;99;Documentary
135;10402;Music
135097;35;Comedy
135097;35;Comedy
135161;18;Drama
135161;10402;Music
135200;18;Drama
135200;35;Comedy
135204;16;Animation
135204;35;Comedy
135204;28;Action
135204;53;Thriller
135210;80;Crime
135210;27;Horror
135210;53;Thriller
135214;18;Drama
135214;36;History
135260;53;Thriller
135286;35;Comedy
135312;99;Documentary
135362;18;Drama
135510;80;Crime
135561;27;Horror
135579;12;Adventure
135579;35;Comedy
135579;27;Horror
135647;35;Comedy
135647;18;Drama
135659;28;Action
135659;80;Crime
135659;53;Thriller
135695;18;Drama
135697;35;Comedy
135713;99;Documentary
135713;99;Documentary
135787;36;History
135787;99;Documentary
135799;18;Drama
1358;99;Documentary
1359;53;Thriller
1359;18;Drama
1359;80;Crime
135921;99;Documentary
136;18;Drama
136;27;Horror
1360;18;Drama
1360;10749;Romance
136058;36;History
136058;99;Documentary
136070;10749;Romance
136070;35;Comedy
136070;18;Drama
136080;28;Action
136080;36;History
1361;16;Animation
1361;10751;Family
1361;14;Fantasy
136190;80;Crime
136190;18;Drama
1363;18;Drama
1363;28;Action
1363;37;Western
1363;10749;Romance
136311;28;Action
136311;35;Comedy
136339;35;Comedy
136345;10769;Foreign
1364;18;Drama
1364;10749;Romance
136437;10749;Romance
136437;18;Drama
136459;12;Adventure
136459;10751;Family
136459;9648;Mystery
1365;18;Drama
1365;10749;Romance
136558;35;Comedy
136572;36;History
136572;18;Drama
136576;80;Crime
136582;18;Drama
1366;18;Drama
136616;35;Comedy
136698;18;Drama
1367;18;Drama
136742;18;Drama
136742;14;Fantasy
136752;18;Drama
136752;28;Action
136752;80;Crime
136762;99;Documentary
136762;35;Comedy
136786;99;Documentary
1368;28;Action
1368;12;Adventure
1368;53;Thriller
1368;10752;War
136842;18;Drama
136842;10749;Romance
136850;80;Crime
136850;53;Thriller
136884;53;Thriller
1369;28;Action
1369;12;Adventure
1369;53;Thriller
1369;10752;War
136902;35;Comedy
136928;18;Drama
136966;10402;Music
136966;37;Western
137;10749;Romance
137;14;Fantasy
137;18;Drama
137;35;Comedy
1370;28;Action
1370;12;Adventure
1370;53;Thriller
1370;10752;War
137008;99;Documentary
137014;10749;Romance
137014;35;Comedy
1371;18;Drama
137144;35;Comedy
137174;18;Drama
137174;10749;Romance
137182;18;Drama
1372;18;Drama
1372;53;Thriller
1372;28;Action
1373;18;Drama
1373;14;Fantasy
137315;35;Comedy
137347;35;Comedy
137347;18;Drama
137381;99;Documentary
1374;18;Drama
137409;53;Thriller
137409;28;Action
137475;10751;Family
137475;35;Comedy
137475;10749;Romance
137484;10749;Romance
137484;35;Comedy
137484;18;Drama
1375;18;Drama
137563;99;Documentary
137563;10402;Music
1376;80;Crime
1376;18;Drama
137654;99;Documentary
1377;35;Comedy
1377;18;Drama
1377;10751;Family
1377;10749;Romance
137757;35;Comedy
137757;14;Fantasy
137757;27;Horror
1378;10749;Romance
1378;18;Drama
1378;35;Comedy
137853;99;Documentary
137859;18;Drama
1379;80;Crime
1379;18;Drama
137968;18;Drama
138;27;Horror
1380;18;Drama
138014;99;Documentary
138022;99;Documentary
138022;99;Documentary
138030;10749;Romance
138030;18;Drama
138038;35;Comedy
138038;10751;Family
138038;878;Science Fiction
138038;35;Comedy
138038;10751;Family
138038;878;Science Fiction
1381;18;Drama
1381;12;Adventure
1381;878;Science Fiction
1381;10749;Romance
138118;28;Action
138118;80;Crime
138118;53;Thriller
138122;35;Comedy
138122;18;Drama
138122;10402;Music
1382;35;Comedy
1382;18;Drama
138202;18;Drama
138222;35;Comedy
138222;18;Drama
138308;37;Western
138372;35;Comedy
138372;9648;Mystery
138372;53;Thriller
138376;28;Action
138376;53;Thriller
138486;37;Western
138496;27;Horror
138496;878;Science Fiction
138496;9648;Mystery
138496;53;Thriller
138502;18;Drama
138544;27;Horror
138686;35;Comedy
138686;18;Drama
1387;18;Drama
1387;10402;Music
138754;18;Drama
138754;35;Comedy
1389;10749;Romance
1389;35;Comedy
1389;80;Crime
139;10749;Romance
139;35;Comedy
139;18;Drama
139058;35;Comedy
139058;18;Drama
1391;18;Drama
1391;10749;Romance
139159;18;Drama
139159;10749;Romance
139195;18;Drama
139195;35;Comedy
1392;99;Documentary
139251;10770;TV Movie
139251;35;Comedy
1393;99;Documentary
1393;18;Drama
139325;10402;Music
139325;10769;Foreign
139325;99;Documentary
139325;36;History
139329;18;Drama
139349;53;Thriller
139349;878;Science Fiction
139349;27;Horror
139383;18;Drama
1394;18;Drama
1394;10749;Romance
139405;12;Adventure
139405;36;History
139405;18;Drama
139405;10751;Family
139433;99;Documentary
139455;35;Comedy
139455;27;Horror
139455;53;Thriller
139455;9648;Mystery
139467;35;Comedy
139467;18;Drama
139519;53;Thriller
139521;35;Comedy
139521;10769;Foreign
139559;35;Comedy
139567;28;Action
139567;80;Crime
139567;18;Drama
139567;53;Thriller
139575;18;Drama
1396;18;Drama
1396;36;History
139651;35;Comedy
139715;35;Comedy
139715;27;Horror
139777;18;Drama
139777;36;History
139777;10749;Romance
139777;18;Drama
139777;36;History
139777;10749;Romance
139799;10749;Romance
1398;18;Drama
1398;878;Science Fiction
1398;53;Thriller
139851;18;Drama
139851;10749;Romance
139851;10769;Foreign
139863;99;Documentary
139922;10402;Music
139922;35;Comedy
14;18;Drama
140;80;Crime
140;18;Drama
140;10749;Romance
140;53;Thriller
140036;35;Comedy
140174;28;Action
140174;27;Horror
140174;53;Thriller
140208;18;Drama
140208;10749;Romance
140212;28;Action
140212;53;Thriller
140222;18;Drama
140222;10749;Romance
140222;10752;War
140231;18;Drama
140231;28;Action
140281;35;Comedy
140383;35;Comedy
1404;18;Drama
140413;35;Comedy
140413;10749;Romance
140423;10749;Romance
140423;18;Drama
140441;27;Horror
140443;18;Drama
140443;53;Thriller
140443;10749;Romance
140447;18;Drama
140465;99;Documentary
140481;99;Documentary
140489;35;Comedy
140491;18;Drama
140491;27;Horror
140491;878;Science Fiction
1405;18;Drama
1405;36;History
140509;18;Drama
140511;18;Drama
140511;53;Thriller
140513;27;Horror
140527;10402;Music
140527;10770;TV Movie
140527;99;Documentary
1406;28;Action
1406;12;Adventure
1406;35;Comedy
1406;18;Drama
1406;37;Western
1407;10749;Romance
1407;10402;Music
1407;18;Drama
1408;28;Action
1408;12;Adventure
140814;35;Comedy
140818;28;Action
140818;12;Adventure
140846;10402;Music
140870;16;Animation
140870;12;Adventure
140870;10751;Family
140934;18;Drama
141;14;Fantasy
141;18;Drama
141;9648;Mystery
1410;35;Comedy
1410;878;Science Fiction
141010;37;Western
141052;28;Action
141052;12;Adventure
141052;14;Fantasy
141052;878;Science Fiction
141058;12;Adventure
141058;28;Action
141058;53;Thriller
1411;9648;Mystery
1411;18;Drama
141102;16;Animation
141131;28;Action
141131;10769;Foreign
1412;18;Drama
141262;18;Drama
141262;28;Action
1413;18;Drama
1413;10749;Romance
141319;80;Crime
141319;18;Drama
1414;18;Drama
1414;9648;Mystery
1414;10749;Romance
141418;10751;Family
1415;35;Comedy
1415;18;Drama
1415;80;Crime
1416;53;Thriller
1416;18;Drama
1417;14;Fantasy
1417;18;Drama
1417;10752;War
141714;99;Documentary
141733;28;Action
141733;35;Comedy
141733;80;Crime
141733;10749;Romance
141757;27;Horror
141757;18;Drama
141810;18;Drama
141868;35;Comedy
1419;35;Comedy
1419;18;Drama
141950;10752;War
141950;18;Drama
141950;36;History
141976;10770;TV Movie
141976;10751;Family
141976;10770;TV Movie
141976;10751;Family
141978;37;Western
141978;28;Action
142;18;Drama
142;10749;Romance
1420;18;Drama
1420;35;Comedy
142012;53;Thriller
142012;28;Action
142012;80;Crime
142012;18;Drama
142064;35;Comedy
142084;10402;Music
1421;18;Drama
1421;35;Comedy
1421;10749;Romance
142106;35;Comedy
142106;18;Drama
142115;18;Drama
142115;10749;Romance
142119;99;Documentary
142150;28;Action
142150;12;Adventure
1422;18;Drama
1422;53;Thriller
1422;80;Crime
142216;18;Drama
142254;18;Drama
142308;10751;Family
142358;18;Drama
142408;10749;Romance
142408;35;Comedy
142478;99;Documentary
142507;18;Drama
142656;18;Drama
1427;80;Crime
1427;14;Fantasy
1427;18;Drama
142746;35;Comedy
142746;10749;Romance
142746;10402;Music
142758;27;Horror
142758;53;Thriller
142770;35;Comedy
142770;12;Adventure
142797;10749;Romance
142797;18;Drama
142797;35;Comedy
1428;28;Action
1429;80;Crime
1429;18;Drama
142971;36;History
142979;35;Comedy
143;18;Drama
143;10752;War
1430;99;Documentary
143049;35;Comedy
143098;18;Drama
143247;10770;TV Movie
143247;18;Drama
143277;35;Comedy
1433;14;Fantasy
1433;18;Drama
1433;27;Horror
1433;53;Thriller
1433;878;Science Fiction
143335;18;Drama
143335;10770;TV Movie
143355;10752;War
143355;10752;War
143547;37;Western
143547;18;Drama
143547;27;Horror
143747;37;Western
143876;9648;Mystery
143876;35;Comedy
143876;80;Crime
1439;18;Drama
1439;36;History
1439;10749;Romance
143946;18;Drama
143959;35;Comedy
143959;10751;Family
143959;10402;Music
143959;10769;Foreign
144;18;Drama
144;14;Fantasy
144;10749;Romance
1440;10749;Romance
1440;18;Drama
144092;35;Comedy
1441;18;Drama
1441;28;Action
1441;53;Thriller
1441;80;Crime
144204;27;Horror
144206;27;Horror
144288;16;Animation
144288;28;Action
144288;14;Fantasy
1443;18;Drama
1443;10749;Romance
144326;18;Drama
144336;28;Action
144336;18;Drama
144336;53;Thriller
144336;80;Crime
144340;35;Comedy
144340;18;Drama
144340;10749;Romance
144344;37;Western
144390;99;Documentary
1444;35;Comedy
1444;18;Drama
144410;99;Documentary
144436;12;Adventure
144436;10751;Family
144436;14;Fantasy
144444;99;Documentary
144464;99;Documentary
144560;10749;Romance
144560;18;Drama
144570;18;Drama
144610;28;Action
144676;878;Science Fiction
144680;99;Documentary
144686;35;Comedy
144686;53;Thriller
144712;10751;Family
144712;14;Fantasy
144728;35;Comedy
144728;80;Crime
144784;35;Comedy
144784;18;Drama
144784;10749;Romance
1448;18;Drama
1448;14;Fantasy
1448;27;Horror
144852;35;Comedy
144910;18;Drama
144910;35;Comedy
144942;35;Comedy
144942;10770;TV Movie
144942;35;Comedy
144942;10770;TV Movie
144982;18;Drama
145;18;Drama
145;10749;Romance
145066;18;Drama
145066;9648;Mystery
145132;10751;Family
145162;80;Crime
145162;18;Drama
145162;10749;Romance
145186;35;Comedy
145186;14;Fantasy
145194;35;Comedy
145194;18;Drama
145220;35;Comedy
145220;12;Adventure
145220;80;Crime
145220;10751;Family
145312;35;Comedy
145312;18;Drama
145312;10749;Romance
145474;99;Documentary
145504;18;Drama
145668;27;Horror
145668;28;Action
145668;35;Comedy
145668;53;Thriller
146;12;Adventure
146;18;Drama
146;28;Action
146;10749;Romance
146030;35;Comedy
146030;18;Drama
146132;35;Comedy
146184;35;Comedy
146184;18;Drama
146198;28;Action
146198;53;Thriller
146198;28;Action
146198;53;Thriller
146216;28;Action
146216;35;Comedy
146216;80;Crime
146216;53;Thriller
146238;80;Crime
146238;53;Thriller
146238;18;Drama
146301;27;Horror
146301;53;Thriller
146313;53;Thriller
146364;18;Drama
146364;35;Comedy
146380;27;Horror
146404;18;Drama
146414;10751;Family
146414;18;Drama
146449;10749;Romance
146449;35;Comedy
146712;10751;Family
146712;14;Fantasy
146724;35;Comedy
146724;18;Drama
146724;10749;Romance
146730;16;Animation
146916;18;Drama
146946;37;Western
146970;37;Western
146970;35;Comedy
147;18;Drama
147106;35;Comedy
147106;18;Drama
147106;37;Western
147132;35;Comedy
147276;35;Comedy
147360;18;Drama
147360;18;Drama
147441;12;Adventure
147441;18;Drama
147441;28;Action
147621;9648;Mystery
147621;18;Drama
147692;80;Crime
147692;37;Western
147698;16;Animation
147698;99;Documentary
147726;18;Drama
147726;10749;Romance
147746;14;Fantasy
147829;18;Drama
147829;36;History
147829;10749;Romance
147829;37;Western
147841;99;Documentary
147843;18;Drama
1479;18;Drama
1479;80;Crime
147903;37;Western
147923;99;Documentary
148;18;Drama
148;10749;Romance
1480;18;Drama
1480;53;Thriller
1480;80;Crime
148034;35;Comedy
148044;10749;Romance
148044;18;Drama
148176;35;Comedy
148176;16;Animation
1482;28;Action
1482;18;Drama
148284;28;Action
148284;35;Comedy
148284;18;Drama
148284;10749;Romance
148284;878;Science Fiction
1483;14;Fantasy
1483;27;Horror
148357;18;Drama
148380;10769;Foreign
148380;35;Comedy
148380;28;Action
1484;18;Drama
148408;10749;Romance
148408;18;Drama
148410;9648;Mystery
148410;35;Comedy
148410;80;Crime
148430;10752;War
148430;18;Drama
148430;10749;Romance
148434;37;Western
148478;18;Drama
148482;10402;Music
148482;99;Documentary
1485;80;Crime
1485;53;Thriller
148622;18;Drama
148622;10749;Romance
148622;35;Comedy
148636;10749;Romance
148636;18;Drama
148636;27;Horror
148652;53;Thriller
148675;18;Drama
148675;36;History
148675;10749;Romance
148697;35;Comedy
1487;14;Fantasy
1487;28;Action
1487;878;Science Fiction
148777;99;Documentary
1488;18;Drama
1488;35;Comedy
148807;99;Documentary
148811;99;Documentary
148820;99;Documentary
149;878;Science Fiction
149;16;Animation
149026;18;Drama
149043;18;Drama
149094;99;Documentary
149114;36;History
149114;37;Western
149150;18;Drama
149154;18;Drama
149170;10749;Romance
149180;37;Western
149218;10751;Family
149218;10749;Romance
149218;10770;TV Movie
1493;35;Comedy
1493;80;Crime
1493;28;Action
149320;99;Documentary
149326;99;Documentary
149336;99;Documentary
149468;10749;Romance
149468;18;Drama
149468;36;History
149468;10752;War
1495;18;Drama
1495;28;Action
1495;12;Adventure
1495;36;History
1495;10752;War
149586;99;Documentary
1496;18;Drama
1496;28;Action
1496;35;Comedy
1496;10402;Music
1496;10749;Romance
149723;18;Drama
149725;37;Western
149727;18;Drama
149786;18;Drama
149786;10751;Family
149832;10749;Romance
149832;10751;Family
149832;14;Fantasy
149868;53;Thriller
149883;35;Comedy
15;9648;Mystery
15;18;Drama
150;53;Thriller
150;28;Action
150;35;Comedy
150;80;Crime
150;18;Drama
150004;878;Science Fiction
150010;12;Adventure
150010;35;Comedy
150056;35;Comedy
150084;10402;Music
150084;99;Documentary
150140;10770;TV Movie
150140;18;Drama
150140;10751;Family
150202;27;Horror
150202;18;Drama
150202;53;Thriller
150226;37;Western
150230;28;Action
150230;80;Crime
150230;53;Thriller
150338;80;Crime
150338;18;Drama
150473;53;Thriller
150540;18;Drama
150540;35;Comedy
150540;16;Animation
150540;10751;Family
150657;35;Comedy
150657;14;Fantasy
150704;37;Western
150778;10752;War
150838;99;Documentary
151044;99;Documentary
151431;10751;Family
151431;35;Comedy
151431;18;Drama
151489;10752;War
151489;18;Drama
151509;35;Comedy
151509;10402;Music
151509;9648;Mystery
151679;18;Drama
151679;35;Comedy
151687;18;Drama
151687;53;Thriller
151687;10770;TV Movie
151687;18;Drama
151687;53;Thriller
151687;10770;TV Movie
151693;18;Drama
151731;99;Documentary
151731;18;Drama
151731;10752;War
151743;35;Comedy
151831;35;Comedy
151831;18;Drama
151911;10752;War
151911;18;Drama
151911;10752;War
151911;18;Drama
151923;53;Thriller
151923;18;Drama
151933;37;Western
151933;28;Action
151933;14;Fantasy
151933;27;Horror
152;878;Science Fiction
152;12;Adventure
152;9648;Mystery
152206;35;Comedy
152218;99;Documentary
1523;18;Drama
152599;18;Drama
152599;10749;Romance
152601;10749;Romance
152601;878;Science Fiction
152601;18;Drama
152603;18;Drama
152603;10749;Romance
152635;53;Thriller
152635;36;History
152737;35;Comedy
152737;18;Drama
152747;28;Action
152747;12;Adventure
152747;18;Drama
152780;18;Drama
152780;9648;Mystery
152846;80;Crime
152846;18;Drama
152912;14;Fantasy
152912;10751;Family
152938;99;Documentary
152986;18;Drama
153;18;Drama
153100;99;Documentary
153102;18;Drama
153102;27;Horror
153118;16;Animation
153158;16;Animation
153158;12;Adventure
153158;10749;Romance
153162;18;Drama
153170;27;Horror
153196;99;Documentary
153228;37;Western
153266;35;Comedy
153266;35;Comedy
153272;14;Fantasy
153272;16;Animation
153272;12;Adventure
1534;12;Adventure
153410;99;Documentary
1535;28;Action
1535;80;Crime
1535;53;Thriller
153518;10751;Family
153518;16;Animation
153556;99;Documentary
153652;18;Drama
1537;28;Action
1537;12;Adventure
1537;80;Crime
1537;53;Thriller
153738;28;Action
153738;27;Horror
153750;27;Horror
153774;18;Drama
1538;18;Drama
1538;80;Crime
1538;53;Thriller
153820;18;Drama
153845;99;Documentary
1539;10402;Music
1539;18;Drama
1539;10749;Romance
154;28;Action
154;12;Adventure
154;878;Science Fiction
154;53;Thriller
154073;35;Comedy
154073;37;Western
1541;18;Drama
1541;53;Thriller
1541;80;Crime
1541;12;Adventure
154140;878;Science Fiction
154140;35;Comedy
1542;35;Comedy
1542;80;Crime
154226;35;Comedy
154226;18;Drama
154276;18;Drama
1543;18;Drama
154339;99;Documentary
1544;18;Drama
1544;35;Comedy
1544;10749;Romance
154400;18;Drama
154400;80;Crime
154582;18;Drama
1546;35;Comedy
1546;18;Drama
154622;99;Documentary
1547;27;Horror
1547;35;Comedy
154786;99;Documentary
1548;35;Comedy
1548;18;Drama
1549;10749;Romance
1549;18;Drama
155;18;Drama
155;28;Action
155;80;Crime
155;53;Thriller
1550;35;Comedy
1550;18;Drama
155084;27;Horror
155084;53;Thriller
155096;18;Drama
1551;18;Drama
1551;27;Horror
1551;878;Science Fiction
1551;53;Thriller
1552;35;Comedy
1552;18;Drama
1552;10751;Family
155288;27;Horror
155288;9648;Mystery
155288;53;Thriller
1553;18;Drama
1553;53;Thriller
155397;28;Action
155397;10769;Foreign
1554;80;Crime
1554;18;Drama
1554;35;Comedy
1555;18;Drama
1555;35;Comedy
1555;10749;Romance
155597;18;Drama
155597;35;Comedy
1556;18;Drama
155605;35;Comedy
155605;18;Drama
155685;37;Western
1557;18;Drama
1557;53;Thriller
155796;10749;Romance
155796;18;Drama
155890;18;Drama
1559;9648;Mystery
1559;35;Comedy
1559;18;Drama
155956;18;Drama
155956;36;History
156;35;Comedy
156;18;Drama
156;10749;Romance
156015;53;Thriller
156015;35;Comedy
156015;18;Drama
1561;18;Drama
156141;10752;War
156141;18;Drama
156141;36;History
1562;27;Horror
1562;53;Thriller
1562;878;Science Fiction
1563;99;Documentary
156317;18;Drama
156547;35;Comedy
156597;27;Horror
1566;18;Drama
1566;36;History
1566;10752;War
156603;35;Comedy
156627;18;Drama
156643;18;Drama
156643;36;History
1567;18;Drama
1567;53;Thriller
156708;35;Comedy
156708;18;Drama
1568;18;Drama
1568;53;Thriller
157;878;Science Fiction
157;28;Action
157;12;Adventure
157;53;Thriller
157075;18;Drama
157075;53;Thriller
1571;28;Action
1571;53;Thriller
1572;28;Action
1572;53;Thriller
1573;28;Action
1573;53;Thriller
157320;10749;Romance
157320;18;Drama
157320;14;Fantasy
157336;12;Adventure
157336;18;Drama
157336;878;Science Fiction
157350;12;Adventure
157350;28;Action
157350;878;Science Fiction
157375;18;Drama
157375;35;Comedy
157375;10749;Romance
1574;28;Action
1574;35;Comedy
1574;80;Crime
1574;18;Drama
1574;10402;Music
157544;53;Thriller
157544;27;Horror
157683;35;Comedy
157683;37;Western
1577;27;Horror
1577;28;Action
1577;878;Science Fiction
157723;35;Comedy
157723;99;Documentary
157723;10770;TV Movie
1578;18;Drama
157823;53;Thriller
157823;18;Drama
157825;53;Thriller
157825;18;Drama
157827;18;Drama
157829;18;Drama
157837;99;Documentary
157841;12;Adventure
157841;18;Drama
157841;10751;Family
157843;18;Drama
157843;36;History
157845;80;Crime
157845;18;Drama
157847;18;Drama
157849;53;Thriller
157851;18;Drama
1579;28;Action
1579;12;Adventure
1579;18;Drama
1579;53;Thriller
158;35;Comedy
158;80;Crime
1580;80;Crime
1580;18;Drama
1580;9648;Mystery
1580;53;Thriller
158009;14;Fantasy
158009;16;Animation
158009;12;Adventure
158011;80;Crime
158011;53;Thriller
158013;37;Western
158013;12;Adventure
158013;18;Drama
158013;10751;Family
158015;878;Science Fiction
158015;27;Horror
158015;53;Thriller
158068;10752;War
158068;18;Drama
1581;35;Comedy
1581;10749;Romance
158113;9648;Mystery
158113;80;Crime
158113;18;Drama
158182;35;Comedy
158182;18;Drama
158262;18;Drama
1583;35;Comedy
158382;35;Comedy
1584;35;Comedy
1584;10402;Music
158426;10749;Romance
158426;53;Thriller
158439;35;Comedy
158439;18;Drama
158439;10749;Romance
1585;18;Drama
1585;10751;Family
1585;14;Fantasy
158589;18;Drama
1586;53;Thriller
1586;9648;Mystery
158675;36;History
158675;10402;Music
1587;10749;Romance
1587;18;Drama
158711;99;Documentary
158743;35;Comedy
1588;35;Comedy
158811;35;Comedy
158848;10749;Romance
158848;18;Drama
158852;12;Adventure
158852;10751;Family
158852;9648;Mystery
158852;878;Science Fiction
158884;18;Drama
1589;10749;Romance
1589;35;Comedy
1589;10402;Music
158900;18;Drama
158900;53;Thriller
158908;18;Drama
158914;35;Comedy
158914;18;Drama
158916;37;Western
158916;53;Thriller
158928;18;Drama
158936;18;Drama
158968;99;Documentary
158968;18;Drama
158990;35;Comedy
158990;80;Crime
159;35;Comedy
159;18;Drama
1590;18;Drama
159000;99;Documentary
159002;99;Documentary
159004;99;Documentary
159004;18;Drama
159004;10752;War
159004;80;Crime
159004;9648;Mystery
159024;12;Adventure
159024;35;Comedy
159095;53;Thriller
1591;18;Drama
159109;35;Comedy
159109;18;Drama
159109;27;Horror
